"","fap_BLS","snr_BLS","period_BLS (hrs)","depth_BLS","duration_BLS (hrs)","fap_TCF","snr_TCF","period_TCF (hrs)","depth_TCF","duration_TCF (hrs)"
"DTARPS176685457_lc.txt",0,10.2432275275651,106.327557592483,0.0044085406500825,1.70670236906072,0.298913180103483,19.1277714000605,106.586227774152,0.00318491205108519,2.5
"DTARPS22221375_lc.txt",0,17.3601005628425,95.6128567758121,0.000337877030477954,2.21459789108125,0.0163452097129738,67.7265243930979,95.5692110388897,0.000309778005383971,3.5
"DTARPS78669098_lc.txt",1.0325074129014e-14,24.2002329748272,13.8487749343698,0.000483242872409594,1.98638994008133,1.35447209004269e-14,63.7172794868123,13.8666850862905,0.000529564314829902,2
"DTARPS89020549_lc.txt",3.5527136788005e-15,18.8017260765711,50.6582720828262,0.00107250493309178,1.77126825464427,0.00163836311027088,22.7072721965518,50.6508245283732,0.000985900932799275,1.5
