Time Flux Fluxerr
1537.098665649 NA NA
1537.11949898233 NA NA
1537.14033231567 NA NA
1537.161165649 NA NA
1537.18199898233 NA NA
1537.20283231567 NA NA
1537.223665649 NA NA
1537.24449898233 NA NA
1537.265617141 0.998638999 0.000838199
1537.286450517 1.000496932 0.000837468
1537.307283891 0.999474241 0.000838
1537.328117264 0.999553656 0.000838059
1537.348950637 1.000421085 0.000837692
1537.369784009 1.001838427 0.000837276
1537.390617379 0.999353231 0.000838288
1537.411450749 0.999850464 0.000838154
1537.432284118 0.999157626 0.00083872
1537.453117486 0.998886121 0.000839044
1537.473950853 1.00146491 0.000837805
1537.49478422 1.001181553 0.000838004
1537.515617585 0.999363338 0.000839038
1537.536450949 0.999435607 0.000839014
1537.557284313 0.99887189 0.000839394
1537.578117675 1.000328166 0.0008385
1537.598951037 0.999317913 0.00083917
1537.619784398 0.999696149 0.000839025
1537.640617758 0.99989119 0.000839002
1537.661451117 0.999552396 0.000839221
1537.682284475 1.00130712 0.000838642
1537.703117833 0.999056238 0.000839659
1537.723951189 0.998824088 0.000839763
1537.744784544 1.000270145 0.000839252
1537.765617898 1.000354497 0.00083936
1537.786451252 1.000331892 0.000839197
1537.807284604 1.000721326 0.000839329
1537.828117956 1.001352454 0.000838973
1537.848951307 0.99845875 0.000840463
1537.869784656 0.999731144 0.000839722
1537.890618005 1.000159179 0.00083956
1537.911451353 0.999749904 0.000839966
1537.9322847 1.001481381 0.000839329
1537.953118047 0.998824099 0.000840421
1537.973951392 0.997618871 0.000841144
1537.994784736 0.999756065 0.000840305
1538.015618079 0.999850646 0.00084
1538.036451421 0.999429805 0.000840501
1538.057284763 1.001116675 0.000839587
1538.078118103 0.999296539 0.000840425
1538.098951443 0.999324682 0.000840664
1538.119784781 1.000334477 0.000840022
1538.140618119 0.999068901 0.000840698
1538.161451455 1.000263429 0.000840239
1538.182284791 0.998837198 0.000840985
1538.203118126 1.001266804 0.000839876
1538.22395146 1.000722592 0.000840161
1538.244784793 0.998803165 0.000841005
1538.265618125 0.999002143 0.000840992
1538.286451456 1.001035076 0.000840083
1538.307284786 1.000833996 0.000840233
1538.328118115 0.998445037 0.000841418
1538.348951443 1.000146921 0.000840542
1538.36978477 0.999414532 0.000841004
1538.390618096 0.998361104 0.000841749
1538.411451421 1.001213042 0.000840141
1538.432284746 0.999816652 0.000840843
1538.453118069 0.99948678 0.000841282
1538.473951391 0.999703306 0.000840853
1538.494784713 0.999571132 0.000841194
1538.515618033 1.00028201 0.000840777
1538.536451352 1.000307992 0.000840806
1538.557284671 0.998903996 0.000841579
1538.578117988 0.999465269 0.000841352
1538.598951304 1.00109419 0.000840655
1538.61978462 1.000101662 0.000841166
1538.640617934 0.99856008 0.00084173
1538.661451248 1.000518744 0.000840876
1538.68228456 0.999858208 0.000841173
1538.703117872 0.998875992 0.00084173
1538.723951182 0.998081938 0.000841917
1538.744784492 0.999695293 0.0008413
1538.7656178 0.998951303 0.000841633
1538.786451108 1.000409769 0.000841117
1538.807284415 0.999163165 0.000841652
1538.82811772 1.000718509 0.00084083
1538.848951025 0.999929479 0.000841268
1538.869784328 1.001032641 0.000840943
1538.890617631 0.99914416 0.00084163
1538.911450932 0.998708221 0.000841895
1538.932284232 1.00084143 0.000840946
1538.953117532 0.999810841 0.000841404
1538.97395083 0.997537645 0.000842528
1538.994784128 1.000549047 0.000841315
1539.015617424 0.999911726 0.00084181
1539.036450719 0.998112188 0.000842359
1539.057284014 0.999420536 0.000841745
1539.078117307 0.99936135 0.000841835
1539.098950594 0.999271894 0.000842005
1539.119783885 0.999903423 0.000842029
1539.140617176 0.999547081 0.000841832
1539.161450464 1.001513691 0.000840998
1539.182283753 0.998119933 0.000842508
1539.203117039 1.000275497 0.000841674
1539.223950325 1.000211771 0.000841961
1539.24478361 1.000967478 0.000841315
1539.265616894 1.000528597 0.000841638
1539.286450177 0.999438224 0.000842144
1539.307283459 0.999357587 0.000842437
1539.32811674 0.999982153 0.000842024
1539.348950019 1.00169849 0.000841372
1539.369783298 0.999459469 0.000842333
1539.390616575 0.998876167 0.000842607
1539.411449851 0.998903408 0.000842648
1539.432283126 0.998897247 0.000842954
1539.453116401 1.000806154 0.000841772
1539.473949674 0.998953856 0.000842779
1539.494782946 0.99911197 0.000842726
1539.515616217 0.999270367 0.000842671
1539.536449487 1.000701983 0.000842016
1539.557282755 0.998207516 0.000843108
1539.578116023 1.000910291 0.000841907
1539.59894929 0.999744234 0.000842475
1539.619782555 1.000166073 0.000842209
1539.640615819 0.999489789 0.00084261
1539.661449082 0.998422483 0.000843189
1539.68199898233 NA NA
1539.703115605 1.000401266 0.00084224
1539.723948865 1.000430538 0.000842312
1539.744782124 1.000036183 0.000842326
1539.765615382 0.999469393 0.000842685
1539.786448638 1.000529162 0.000842259
1539.807281893 1.001373155 0.000841811
1539.828115147 0.999269601 0.000842881
1539.8489484 1.000281963 0.00084222
1539.869781652 0.999586933 0.000842521
1539.890614902 0.998946614 0.000842985
1539.911448152 0.999372033 0.00084281
1539.9322814 1.000620454 0.000842125
1539.953114647 0.999281022 0.000842739
1539.973947893 0.999988341 0.00084265
1539.994781138 1.000152145 0.000842545
1540.015614381 0.998003858 0.000843505
1540.036447623 0.998319767 0.000843398
1540.057280864 0.999557606 0.000842854
1540.078114104 1.000629019 0.000842276
1540.098947343 1.000231733 0.000842453
1540.11978058 1.000776529 0.000842296
1540.140613816 0.999755605 0.000842717
1540.161447052 0.999354438 0.00084293
1540.182280285 0.999458084 0.000842937
1540.203113518 1.00031146 0.000842464
1540.223946749 0.999217925 0.000842936
1540.244779979 0.997771893 0.000843523
1540.265613208 1.001094156 0.00084216
1540.286446435 0.999106061 0.000842959
1540.307279662 0.999810674 0.000842769
1540.328112887 0.999843047 0.000842727
1540.34894611 0.998749495 0.000843427
1540.369779332 0.999138748 0.000843202
1540.390612553 1.000258557 0.000842724
1540.411445773 1.000688415 0.000842467
1540.432278992 1.000278894 0.000842628
1540.453112209 0.99982131 0.000842868
1540.473945424 0.999711741 0.000843023
1540.494778639 0.998294066 0.000843686
1540.515611852 0.99943694 0.000843071
1540.536445064 1.000977724 0.00084234
1540.557278274 0.998966957 0.000843321
1540.578111483 1.000926281 0.000842419
1540.598944691 1.000754557 0.000842452
1540.619777897 0.998863721 0.000843346
1540.640611102 0.999904862 0.000842979
1540.661444306 0.999939894 0.000843098
1540.682277508 0.998292944 0.000843813
1540.703110709 0.999796572 0.000842999
1540.723943908 1.000888786 0.000842682
1540.744777106 0.998982846 0.000843398
1540.765610302 1.000190331 0.000842907
1540.786443497 0.998978697 0.000843646
1540.807276691 0.998466022 0.000843823
1540.828109883 0.999099139 0.000843605
1540.848943073 0.998993434 0.000843734
1540.869776262 1.001476002 0.000842719
1540.89060945 0.999900066 0.000843429
1540.911442636 0.999764654 0.00084353
1540.932275821 1.000013347 0.000843461
1540.953109004 0.999478934 0.000843821
1540.973942185 0.997238474 0.000844806
1540.994775365 0.999233824 0.000843795
1541.015608543 0.999870074 0.000843618
1541.03644172 0.999112348 0.000844075
1541.057274895 0.999926629 0.000843956
1541.078108069 1.000070928 0.000843664
1541.098941241 0.994467932 0.000846434
1541.119774411 0.992793277 0.000847004
1541.14060758 0.99420491 0.000846407
1541.161440747 0.997144069 0.000845005
1541.182273912 0.998847024 0.00084425
1541.203107076 1.000241802 0.000843724
1541.223940238 0.999896373 0.000843989
1541.244773398 1.000894156 0.00084341
1541.265606557 1.000144326 0.000843705
1541.286439713 0.999310093 0.000844105
1541.307272868 0.999182661 0.000844077
1541.328106021 0.998463995 0.000844604
1541.348939173 1.000529051 0.000843486
1541.369772323 1.000027235 0.000843864
1541.39060547 1.000457319 0.000843816
1541.411438617 1.00046534 0.000843451
1541.432271761 0.998213023 0.000844616
1541.453104903 0.999920987 0.000843757
1541.473938043 0.998251626 0.000844675
1541.494771182 0.999856904 0.00084377
1541.515604318 1.000334677 0.000843731
1541.536437453 1.00154465 0.000843153
1541.557270585 0.998464086 0.000844585
1541.578103716 0.998288182 0.000844645
1541.598936844 0.998381836 0.000844852
1541.619769971 1.000139641 0.0008441
1541.640603095 1.000445356 0.000843705
1541.661436218 1.00008807 0.000844092
1541.682269338 0.999680658 0.000844528
1541.703102456 1.000007026 0.000844138
1541.723935572 0.99874533 0.000844767
1541.744768686 0.999664097 0.00084421
1541.765601798 0.999850849 0.000844287
1541.786434908 1.000825141 0.000843841
1541.807268015 0.999751916 0.000844495
1541.82810112 1.000044758 0.00084435
1541.848934223 1.000037143 0.000843994
1541.869767323 0.998502135 0.000844781
1541.890600421 0.999018855 0.000844525
1541.911433517 1.000015304 0.000844089
1541.932266611 1.00028015 0.000843961
1541.953099702 1.001816215 0.000843319
1541.973932791 1.002838777 0.000842826
