Time Flux Fluxerr
1327.78629556833 NA NA
1327.80712890167 NA NA
1327.827962235 NA NA
1327.84879556833 NA NA
1327.86962890167 NA NA
1327.890462235 NA NA
1327.91129556833 NA NA
1327.93212890167 NA NA
1327.952962235 NA NA
1327.97379556833 NA NA
1327.99462890167 NA NA
1328.015462235 NA NA
1328.03629556833 NA NA
1328.05712890167 NA NA
1328.077962235 NA NA
1328.09879556833 NA NA
1328.11962890167 NA NA
1328.140462235 NA NA
1328.16129556833 NA NA
1328.18212890167 NA NA
1328.202962235 NA NA
1328.22379556833 NA NA
1328.24462890167 NA NA
1328.265462235 NA NA
1328.286367206 1.000259516 0.000316563
1328.30712890167 NA NA
1328.328034819 1.0002658 0.000316546
1328.34879556833 NA NA
1328.369702429 0.99959862 0.000316653
1328.390462235 NA NA
1328.41129556833 NA NA
1328.432203842 1.000046778 0.000316573
1328.453037645 1.000109167 0.000316567
1328.47379556833 NA NA
1328.494705251 0.999581131 0.000316698
1328.515462235 NA NA
1328.53629556833 NA NA
1328.557206656 0.999882351 0.000316628
1328.578040457 0.999714695 0.000316666
1328.598874257 0.999569844 0.000316681
1328.619708057 0.999363451 0.000316721
1328.640462235 NA NA
1328.66129556833 NA NA
1328.68212890167 NA NA
1328.703043253 1.000221622 0.000316567
1328.72379556833 NA NA
1328.74462890167 NA NA
1328.765462235 NA NA
1328.78629556833 NA NA
1328.80712890167 NA NA
1328.827962235 NA NA
1328.84879556833 NA NA
1328.86962890167 NA NA
1328.890462235 NA NA
1328.91129556833 NA NA
1328.93212890167 NA NA
1328.953049204 1.000388246 0.000316592
1328.973883032 0.99921751 0.000316778
1328.99462890167 NA NA
1329.015550687 0.998183589 0.000316942
1329.036384514 0.998715008 0.000316844
1329.057218341 0.999721447 0.000316682
1329.078052167 0.999901367 0.000316645
1329.098885992 1.000280061 0.000316589
1329.119719818 0.999985681 0.000316621
1329.140553643 0.99926627 0.000316761
1329.161387467 0.999672357 0.000316722
1329.182221291 1.000058958 0.000316645
1329.203055115 1.000052208 0.000316679
1329.223888938 1.000618744 0.000316542
1329.24462890167 NA NA
1329.265462235 NA NA
1329.286390405 1.000209423 0.000316636
1329.30712890167 NA NA
1329.328058047 0.999155641 0.00031682
1329.348891867 0.99956929 0.000316743
1329.36962890167 NA NA
1329.390559507 0.999538162 0.000316782
1329.41129556833 NA NA
1329.432227146 1.000189115 0.000316655
1329.453060964 0.999404914 0.000316769
1329.473894782 0.999688675 0.000316773
1329.4947286 0.999506021 0.000316757
1329.515562417 0.999758635 0.000316712
1329.536396233 1.000154574 0.000316663
1329.55723005 1.000439829 0.000316616
1329.578063865 1.000107222 0.000316663
1329.598897681 0.999911254 0.000316674
1329.619731496 0.99938028 0.000316741
1329.64056531 0.999413331 0.000316749
1329.661399125 1.000003106 0.000316654
1329.682232938 0.999941552 0.00031668
1329.702962235 NA NA
1329.723900564 0.999741481 0.000316713
1329.744734377 1.000041712 0.000316668
1329.765568189 0.999566515 0.00031673
1329.786402001 1.000272302 0.000316618
1329.807235812 0.999919466 0.000316674
1329.828069622 1.000040733 0.000316655
1329.848903433 0.999766465 0.000316717
1329.869737242 0.999959508 0.000316697
1329.890571052 0.999520389 0.000316769
1329.911404861 0.999527713 0.000316779
1329.932238669 1.000469091 0.000316616
1329.953072477 0.999171082 0.000316838
1329.973906285 1.000019445 0.000316673
1329.994740092 0.999803202 0.000316742
1330.015573899 1.000130357 0.000316722
1330.036407706 1.000595203 0.000316627
1330.057241511 0.999526195 0.000316822
1330.078075317 0.999425722 0.000316804
1330.098909122 0.999351915 0.000316859
1330.119742927 1.000586246 0.000316645
1330.140576731 1.000053513 0.000316715
1330.161410535 0.999138046 0.000316856
1330.182244338 1.000022395 0.000316726
1330.203078141 0.999557069 0.000316755
1330.22379556833 NA NA
1330.24462890167 NA NA
1330.265462235 NA NA
1330.28629556833 NA NA
1330.30712890167 NA NA
1330.327962235 NA NA
1330.34879556833 NA NA
1330.36962890167 NA NA
1330.390462235 NA NA
1330.41129556833 NA NA
1330.432249944 0.999584165 0.000316748
1330.453083741 0.999923968 0.000316697
1330.473917539 1.000409958 0.000316619
1330.494751335 0.999862596 0.00031668
1330.515585132 0.999787681 0.000316684
1330.536418928 0.999604212 0.000316721
1330.557252724 0.999912487 0.000316659
1330.578086518 1.000123949 0.000316636
1330.598920313 0.99958646 0.000316723
1330.619754107 0.999644058 0.000316726
1330.640587901 1.000337839 0.000316638
1330.661421694 0.999890622 0.000316706
1330.682255488 1.000198624 0.000316648
1330.70308928 0.999356431 0.000316782
1330.723923072 1.000219428 0.000316626
1330.744756863 1.00022759 0.000316613
1330.765590655 0.999658287 0.000316729
1330.786424445 0.999901207 0.000316694
1330.807258235 0.999898463 0.000316712
1330.828092025 0.999825236 0.000316726
1330.848925815 1.000004132 0.000316717
1330.869759604 0.999683614 0.000316755
1330.890593392 0.999873924 0.000316723
1330.91142718 0.999752398 0.000316764
1330.932260968 1.000221049 0.000316704
1330.953094755 0.999833213 0.000316767
1330.973928542 0.999973789 0.000316747
1330.994762328 0.99948248 0.000316818
1331.015596114 0.99993291 0.000316757
1331.036429899 1.00098788 0.000316588
1331.057263684 1.000100824 0.000316722
1331.078097469 0.999354003 0.000316858
1331.098931253 0.999080265 0.000316877
1331.119765037 0.99906827 0.000316864
1331.14059882 0.998766662 0.000316929
1331.161432603 0.999408862 0.000316829
1331.182266385 1.000526783 0.00031663
1331.203100167 1.000256023 0.000316703
1331.223933949 1.000025793 0.000316737
1331.244767729 0.999972934 0.000316762
1331.26560151 0.999826633 0.000316796
1331.28643529 0.999579974 0.000316838
1331.30726907 0.999911846 0.000316781
1331.328102849 1.000028295 0.000316746
1331.348936628 0.99969278 0.000316806
1331.369770407 1.000147795 0.000316758
1331.390604184 0.999870131 0.00031679
1331.411437962 1.000379201 0.000316701
1331.432271739 0.999836364 0.000316804
1331.453105516 0.999337325 0.000316875
1331.473939292 1.000407837 0.0003167
1331.494773068 0.99959521 0.000316782
1331.515606843 0.999699508 0.000316814
1331.536440618 0.99986292 0.000316799
1331.557274392 0.999571867 0.000316859
1331.578108166 1.000218117 0.000316747
1331.59894194 1.000091429 0.000316765
1331.619775713 0.999723829 0.000316815
1331.640609486 0.99981585 0.000316798
1331.661443258 0.999928455 0.000316771
1331.68227703 0.999978985 0.000316731
1331.702962235 NA NA
1331.72379556833 NA NA
1331.74462890167 NA NA
1331.765462235 NA NA
1331.78629556833 NA NA
1331.80712890167 NA NA
1331.827962235 NA NA
1331.84879556833 NA NA
1331.86962890167 NA NA
1331.890614724 0.999623941 0.000316779
1331.911448491 0.999990003 0.000316736
1331.932282258 1.000173253 0.000316736
1331.953116024 0.999745214 0.000316782
1331.973949789 0.99988436 0.000316769
1331.994783555 1.000349028 0.000316754
1332.015617319 0.999944416 0.000316814
1332.036451084 1.000376889 0.000316718
1332.057284848 1.000250196 0.000316738
1332.078118611 0.999419281 0.000316868
1332.098952374 0.999255777 0.000316902
1332.119786137 0.99970875 0.000316813
1332.140619899 0.999932769 0.000316781
1332.161453661 0.999517505 0.000316848
1332.182287422 1.000026393 0.000316789
1332.203121183 0.999661823 0.000316854
1332.223954943 0.999686021 0.000316821
1332.244788703 1.000019547 0.000316744
1332.265622463 0.999722277 0.000316808
1332.286456222 0.999577099 0.000316835
1332.307289976 1.000158153 0.000316763
1332.328123735 0.999936937 0.000316816
1332.348957492 0.99967272 0.000316844
1332.36979125 0.999559304 0.000316855
1332.390625007 0.999826759 0.000316802
1332.411458763 0.999727716 0.000316877
1332.432292519 1.000151014 0.000316768
1332.453126275 0.999885781 0.000316807
1332.47396003 1.00026126 0.000316756
1332.494793784 0.99978443 0.000316838
1332.515627539 1.000483654 0.000316729
1332.536461293 1.00002359 0.000316797
1332.557295046 0.999516487 0.00031686
1332.578128799 1.00028503 0.000316729
1332.598962551 0.999540239 0.000316826
1332.619796304 0.999395398 0.000316831
1332.640630055 0.999462125 0.000316847
1332.661463806 0.999959504 0.000316814
1332.682297557 0.99989818 0.00031681
1332.703131308 0.999554452 0.000316866
1332.723965057 1.000083872 0.000316817
1332.744798807 1.000090317 0.00031681
1332.765632556 0.999992404 0.000316815
1332.786466304 0.999932568 0.00031682
1332.807300052 1.000148991 0.000316801
1332.8281338 0.999411437 0.000316924
1332.84879556833 NA NA
1332.869801294 0.999401739 0.000316874
1332.890635041 1.000541366 0.00031671
1332.911468787 0.999304099 0.000316906
1332.932302532 0.999960285 0.0003168
1332.953136277 0.999003382 0.000316948
1332.973970022 1.000072898 0.000316749
1332.994803766 1.000124722 0.000316755
1333.01563751 0.999747246 0.000316835
1333.036471254 1.000047981 0.000316787
1333.057304997 0.999856736 0.000316845
1333.078138739 0.999798279 0.000316833
1333.098972481 0.999562222 0.000316877
1333.119806223 1.000054944 0.000316793
1333.140639964 0.999809182 0.000316826
1333.161473704 1.00040117 0.000316711
1333.18212890167 NA NA
1333.202962235 NA NA
1333.22379556833 NA NA
1333.24462890167 NA NA
1333.265462235 NA NA
1333.28629556833 NA NA
1333.30712890167 NA NA
1333.327962235 NA NA
1333.34879556833 NA NA
1333.369810541 1.000243759 0.000316691
1333.390644189 0.999755258 0.000316826
1333.411477835 1.000088942 0.000316799
1333.432311482 1.000000356 0.000316804
1333.453145128 0.999498456 0.000316876
1333.473978773 1.000371291 0.000316743
1333.494812419 0.999338041 0.000316917
1333.515646063 0.999341064 0.000316912
1333.536479708 1.000084511 0.000316798
1333.557313351 0.99969652 0.000316877
1333.578146995 0.99988868 0.000316847
1333.598980638 0.999408441 0.000316913
1333.61981428 1.000278904 0.000316774
1333.640647922 1.000089985 0.000316822
1333.661481564 0.999749801 0.000316882
1333.682315205 1.000121536 0.000316824
1333.703148846 1.000125963 0.000316824
1333.723982487 0.999805761 0.000316854
1333.744816127 0.999586643 0.000316902
1333.765649766 0.999908148 0.000316852
1333.786483405 0.999543696 0.000316925
1333.807317044 1.000529533 0.000316767
1333.828150682 0.999447317 0.000316944
1333.84898432 0.999266049 0.000316993
1333.869817957 0.999351168 0.000316973
1333.890651594 0.998964416 0.000317018
1333.911485231 0.99976487 0.000316883
1333.932318867 1.000137019 0.000316837
1333.953152503 1.000535283 0.000316767
1333.973986138 0.999859248 0.000316852
1333.994819773 0.999569699 0.00031691
1334.015653407 1.000465223 0.000316755
1334.036487041 0.999880695 0.000316856
1334.057320675 1.000229076 0.000316782
1334.078154308 0.999835188 0.000316836
1334.098987941 0.999650174 0.000316862
1334.119821573 0.999570309 0.000316901
1334.140655205 1.000241177 0.000316819
1334.161488836 1.00002742 0.000316849
1334.182322468 0.999433657 0.000316948
1334.203156098 0.999803204 0.000316866
1334.223989728 0.999541619 0.000316924
1334.244823358 0.99916867 0.000316994
1334.265656987 0.999804401 0.000316875
1334.286490616 0.999749139 0.000316902
1334.307324245 0.999554515 0.000316947
1334.328157873 1.000334614 0.000316814
1334.3489915 1.000190398 0.000316813
1334.369825128 1.000022328 0.000316827
1334.390658754 0.9995184 0.000316921
1334.411492381 0.999456674 0.000316921
1334.432326007 0.999934379 0.00031685
1334.453159632 0.999683539 0.000316865
1334.473993257 1.000173419 0.000316783
1334.494826882 1.000410868 0.000316779
1334.515660506 1.000289059 0.000316818
1334.53649413 0.999615878 0.000316923
1334.557327754 0.999504555 0.000316943
1334.578161377 0.999866068 0.000316897
1334.598995 0.999537558 0.000316942
1334.619828622 0.999691508 0.000316899
1334.640462235 NA NA
1334.66129556833 NA NA
1334.68212890167 NA NA
1334.702962235 NA NA
1334.72379556833 NA NA
1334.74462890167 NA NA
1334.765462235 NA NA
1334.78629556833 NA NA
1334.80712890167 NA NA
1334.827962235 NA NA
1334.84879556833 NA NA
1334.869832057 1.000664008 0.000316792
1334.890665673 0.999498057 0.000317007
1334.91149929 0.999591404 0.00031698
1334.932332906 0.999882745 0.000316952
1334.953166521 0.999844987 0.000316961
1334.974000137 0.999595568 0.000317005
1334.99462890167 NA NA
1335.015667366 0.999738463 0.000317033
1335.03650098 0.999885843 0.000316977
1335.057334594 1.000033677 0.000316938
1335.078168206 0.999479344 0.00031703
1335.099001819 1.000513931 0.000316892
1335.119835432 0.999893043 0.000316986
1335.140669044 0.999976856 0.000316965
1335.161502655 1.000783989 0.000316838
1335.182336266 0.999754738 0.000316985
1335.203169877 0.999634669 0.000316988
1335.224003488 0.9994338 0.000317008
1335.244837098 1.000328673 0.000316897
1335.265670707 0.999639216 0.000317001
1335.286504316 0.999371224 0.000317061
1335.307337925 0.998429729 0.000317207
1335.328171534 0.998904751 0.000317154
1335.34879556833 NA NA
1335.369838749 0.999070419 0.000317047
1335.390672356 1.00031689 0.000316844
1335.411505963 0.999476619 0.000316964
1335.432339569 0.999542468 0.000316954
1335.453173175 1.000270912 0.000316865
1335.474006781 0.999843072 0.000316962
1335.494840386 0.999687123 0.000316985
1335.515673991 0.999887338 0.000316933
1335.536507595 1.000219026 0.000316863
1335.557341199 1.00013412 0.000316861
1335.578174803 1.00023364 0.000316834
1335.599008406 0.999993763 0.000316927
1335.619842009 0.999723728 0.000316966
1335.640675611 1.000024134 0.000316936
1335.661509213 0.999989016 0.000316924
1335.682342815 0.999623393 0.000316982
1335.703176416 0.999828496 0.000316926
1335.724010017 0.999801148 0.000316925
1335.744843618 0.999003307 0.00031704
1335.765677218 1.000094222 0.000316872
1335.786510817 1.000158948 0.000316857
1335.807344417 0.999553552 0.000316959
1335.828178016 1.000398995 0.000316822
1335.849011614 0.999869214 0.000316924
1335.869845212 0.999586532 0.000316963
1335.89067881 1.000444859 0.000316812
1335.911512408 1.000653599 0.000316778
1335.932346005 0.999152595 0.000316992
1335.953179601 0.99945179 0.000316968
1335.974013197 0.999346087 0.000316984
1335.994846794 0.999590064 0.000316955
1336.015680389 0.999626038 0.00031695
1336.036513984 0.999641538 0.000316942
1336.057347579 1.00016821 0.000316872
1336.078181173 1.00004623 0.000316866
1336.099014767 0.999869524 0.0003169
1336.11962890167 NA NA
1336.140462235 NA NA
1336.16129556833 NA NA
1336.18212890167 NA NA
1336.202962235 NA NA
1336.22379556833 NA NA
1336.24462890167 NA NA
1336.265462235 NA NA
1336.28629556833 NA NA
1336.30712890167 NA NA
1336.327962235 NA NA
1336.349017866 0.999619131 0.000316978
1336.369851455 1.001440658 0.000316718
1336.390685044 1.000363357 0.000316904
1336.411518648 0.999489426 0.00031706
1336.432352279 1.000197088 0.000316933
1336.453185921 0.999363655 0.000317056
1336.474019563 0.999935606 0.000316961
1336.494853204 1.000122424 0.000316955
1336.515686845 0.999859912 0.000316987
1336.536520485 0.99979179 0.000317003
1336.557354126 0.99971736 0.000317012
1336.578187766 1.000328279 0.000316913
1336.599021405 0.999780476 0.000317023
1336.619855044 0.999932228 0.000316991
1336.640688683 0.999482393 0.000317053
1336.661522321 1.000264114 0.00031694
1336.68235596 0.999823759 0.000316967
1336.702962235 NA NA
1336.724023235 1.00020985 0.000316941
1336.744856872 0.999457023 0.000317019
1336.765690508 1.000497201 0.000316847
1336.786524145 0.999539116 0.000316979
1336.80735778 0.999491872 0.000316974
1336.828191416 0.99982317 0.000316936
1336.849025051 0.999381641 0.00031701
1336.869858686 0.999910391 0.000316951
1336.890692321 1.000067603 0.000316919
1336.911525955 0.999855113 0.000316938
1336.932359589 0.999929977 0.000316905
1336.953193222 0.999815346 0.000316947
1336.974026855 0.999515739 0.000317002
1336.994860488 0.999903061 0.000316932
1337.015694121 0.999317312 0.000317042
1337.036527753 0.999570966 0.000316963
1337.057361384 0.99935025 0.000316983
1337.078195016 0.999385246 0.000316975
1337.099028647 1.000401619 0.000316846
1337.119862278 0.999526441 0.000317005
1337.140695908 0.999799273 0.000316952
1337.161529538 0.999976246 0.000316945
1337.182363167 1.000044834 0.000316916
1337.203196797 1.000544567 0.00031685
1337.224030426 0.999858166 0.000316953
1337.244864054 1.000753763 0.000316811
1337.265697683 0.999772862 0.000316972
1337.286531311 1.000052226 0.000316929
1337.307364939 0.999423139 0.00031705
1337.328198566 1.000250374 0.000316909
1337.349032193 1.00002092 0.000316937
1337.369865819 1.000120859 0.000316918
1337.390699445 0.999882398 0.000316961
1337.411533071 0.999527885 0.000317017
1337.432366697 0.998971301 0.000317068
1337.453200322 0.998636448 0.00031714
1337.474033947 0.99795651 0.00031726
1337.494867571 0.999264555 0.000317027
1337.515701195 0.999833572 0.000316936
1337.536534819 0.99945736 0.000317023
1337.557368442 1.0000133 0.000316931
1337.578202066 1.000549901 0.000316877
1337.599035688 0.999673362 0.000317001
1337.619869311 1.001174316 0.000316736
1337.640462235 NA NA
1337.66129556833 NA NA
1337.68212890167 NA NA
1337.702962235 NA NA
1337.72379556833 NA NA
1337.74462890167 NA NA
1337.765462235 NA NA
1337.78629556833 NA NA
1337.807371894 0.999404731 0.00031702
1337.828205513 0.999965387 0.000316934
1337.84879556833 NA NA
1337.869872749 0.999656966 0.00031696
1337.890706366 0.999850006 0.000316951
1337.911539983 0.999791441 0.00031696
1337.932373599 0.999757466 0.000316947
1337.953207215 1.000604758 0.000316833
1337.974040831 0.999877555 0.00031694
1337.994874446 0.999731119 0.000316975
1338.015708061 0.999633337 0.00031699
1338.036541675 0.999949579 0.000316934
1338.057375289 0.999694707 0.000316983
1338.078208902 1.000105489 0.000316929
1338.099042515 0.999599949 0.000317001
1338.119876127 0.999691745 0.000317006
1338.140709739 1.00034216 0.000316876
1338.16154335 1.000039151 0.000316899
1338.182376961 0.999836932 0.00031691
1338.203210571 0.999130497 0.000317032
1338.224044181 1.000060871 0.000316884
1338.24487779 0.999923917 0.000316914
1338.265711398 1.000079807 0.000316902
1338.286545006 1.000450599 0.000316841
1338.307378613 0.999476627 0.000316995
1338.328212219 1.000191017 0.000316888
1338.349045825 0.999483626 0.000317011
1338.36987943 0.999773468 0.00031697
1338.390713035 1.000361973 0.000316885
1338.411546638 0.999397609 0.000317043
1338.43212890167 NA NA
1338.452962235 NA NA
1338.47379556833 NA NA
1338.49462890167 NA NA
1338.515462235 NA NA
1338.53629556833 NA NA
1338.55712890167 NA NA
1338.577962235 NA NA
1338.59879556833 NA NA
1338.61962890167 NA NA
1338.640462235 NA NA
1338.66129556833 NA NA
1338.68212890167 NA NA
1338.702962235 NA NA
1338.72379556833 NA NA
1338.74462890167 NA NA
1338.765462235 NA NA
1338.78629556833 NA NA
1338.80712890167 NA NA
1338.827962235 NA NA
1338.84879556833 NA NA
1338.86962890167 NA NA
1338.890462235 NA NA
1338.91129556833 NA NA
1338.93212890167 NA NA
1338.952962235 NA NA
1338.97379556833 NA NA
1338.99462890167 NA NA
1339.015462235 NA NA
1339.03629556833 NA NA
1339.05712890167 NA NA
1339.077962235 NA NA
1339.09879556833 NA NA
1339.11962890167 NA NA
1339.140462235 NA NA
1339.16129556833 NA NA
1339.18212890167 NA NA
1339.202962235 NA NA
1339.22379556833 NA NA
1339.24462890167 NA NA
1339.265462235 NA NA
1339.28629556833 NA NA
1339.30712890167 NA NA
1339.327962235 NA NA
1339.34879556833 NA NA
1339.36962890167 NA NA
1339.390462235 NA NA
1339.41129556833 NA NA
1339.43212890167 NA NA
1339.452962235 NA NA
1339.47379556833 NA NA
1339.49462890167 NA NA
1339.515462235 NA NA
1339.53629556833 NA NA
1339.55712890167 NA NA
1339.577962235 NA NA
1339.59879556833 NA NA
1339.61962890167 NA NA
1339.640462235 NA NA
1339.66129556833 NA NA
1339.68212890167 NA NA
1339.702962235 NA NA
1339.72379556833 NA NA
1339.74462890167 NA NA
1339.765462235 NA NA
1339.78629556833 NA NA
1339.80712890167 NA NA
1339.827962235 NA NA
1339.84879556833 NA NA
1339.86962890167 NA NA
1339.890462235 NA NA
1339.91129556833 NA NA
1339.93212890167 NA NA
1339.952962235 NA NA
1339.97379556833 NA NA
1339.99462890167 NA NA
1340.015462235 NA NA
1340.03629556833 NA NA
1340.05712890167 NA NA
1340.077962235 NA NA
1340.09879556833 NA NA
1340.11962890167 NA NA
1340.140462235 NA NA
1340.16129556833 NA NA
1340.18212890167 NA NA
1340.202962235 NA NA
1340.22379556833 NA NA
1340.24462890167 NA NA
1340.265462235 NA NA
1340.28629556833 NA NA
1340.30712890167 NA NA
1340.327962235 NA NA
1340.34879556833 NA NA
1340.36962890167 NA NA
1340.390462235 NA NA
1340.41129556833 NA NA
1340.43212890167 NA NA
1340.452962235 NA NA
1340.47379556833 NA NA
1340.49462890167 NA NA
1340.515462235 NA NA
1340.53629556833 NA NA
1340.55712890167 NA NA
1340.577962235 NA NA
1340.59879556833 NA NA
1340.61962890167 NA NA
1340.640462235 NA NA
1340.66129556833 NA NA
1340.68212890167 NA NA
1340.702962235 NA NA
1340.72379556833 NA NA
1340.74462890167 NA NA
1340.765462235 NA NA
1340.78629556833 NA NA
1340.80712890167 NA NA
1340.827962235 NA NA
1340.84879556833 NA NA
1340.86962890167 NA NA
1340.890462235 NA NA
1340.91129556833 NA NA
1340.93212890167 NA NA
1340.952962235 NA NA
1340.97379556833 NA NA
1340.99462890167 NA NA
1341.015462235 NA NA
1341.03629556833 NA NA
1341.05712890167 NA NA
1341.077962235 NA NA
1341.09879556833 NA NA
1341.11962890167 NA NA
1341.140462235 NA NA
1341.16129556833 NA NA
1341.18212890167 NA NA
1341.202962235 NA NA
1341.224069969 0.999224596 0.000317195
1341.244903408 0.999332557 0.000317188
1341.265736846 1.000048513 0.000317075
1341.286570283 1.000338463 0.000317033
1341.30740372 0.999771942 0.000317115
1341.328237156 0.999635442 0.000317139
1341.349070593 1.000459873 0.000317003
1341.369904028 1.00026651 0.000317051
1341.390737463 0.999728943 0.000317144
1341.41129556833 NA NA
1341.43212890167 NA NA
1341.452962235 NA NA
1341.474071198 1.000122277 0.000317058
1341.49490463 0.99936017 0.000317164
1341.515738062 0.998792672 0.000317253
1341.536571494 0.999377472 0.000317167
1341.557404925 0.999894173 0.000317098
1341.578238355 1.000380007 0.000317058
1341.59879556833 NA NA
1341.619905215 1.000285629 0.00031705
1341.640738644 0.998227562 0.000317384
1341.661572073 0.998909087 0.000317262
1341.682405501 0.998436001 0.000317354
1341.702962235 NA NA
1341.724072356 0.999803504 0.000317122
1341.744905783 1.000118826 0.000317071
1341.765739209 0.999916127 0.000317129
1341.786572635 0.999993841 0.00031708
1341.807406061 0.999438718 0.000317206
1341.828239485 0.998963892 0.000317296
1341.849072909 0.999731105 0.000317162
1341.869906334 0.999904206 0.000317121
1341.890739757 1.000370519 0.000317041
1341.91157318 0.999954492 0.000317105
1341.932406603 0.9998311 0.000317124
1341.953240025 1.000297722 0.000317064
1341.974073447 0.999915164 0.000317115
1341.994906868 0.999632573 0.000317174
1342.015740288 1.000388933 0.000317049
1342.036573708 0.999878993 0.000317078
1342.05712890167 NA NA
1342.077962235 NA NA
1342.09879556833 NA NA
1342.11962890167 NA NA
1342.140462235 NA NA
1342.16129556833 NA NA
1342.18212890167 NA NA
1342.202962235 NA NA
1342.22379556833 NA NA
1342.24462890167 NA NA
1342.265462235 NA NA
1342.286574716 0.999010273 0.000317143
1342.30740813 1.000202827 0.000316963
1342.328241544 1.000002863 0.000317021
1342.349074957 1.000210055 0.000316966
1342.36990837 0.999937152 0.000317004
1342.390741782 0.99935398 0.000317095
1342.411575194 0.999613531 0.000317034
1342.432408605 0.999996027 0.000316986
1342.453242016 1.00038602 0.000316951
1342.474075427 0.999830771 0.000317052
1342.494908837 1.00001898 0.000317021
1342.515742247 0.999993411 0.000317033
1342.536575656 0.99985353 0.000317065
1342.557409065 0.999692262 0.000317082
1342.577962235 NA NA
1342.59879556833 NA NA
1342.61962890167 NA NA
1342.640462235 NA NA
1342.661576102 0.999699066 0.000317077
1342.68212890167 NA NA
1342.702962235 NA NA
1342.72379556833 NA NA
1342.74462890167 NA NA
